2,-4127.464
2,-1095.538
3,1271.34
2,-4955.271
998,2745.788
998,683.709
0,-4045.03
998,-3819.652
0,3593.587
998,-3334.614
2,-1842.861
998,2393.887
1,-4197.708
1,4730.476
1,1265.887
3,-2551.164
2,-3837.584
998,4418.556
3,962.204
2,4743.539
999,2293.187
3,1147.39
0,645.949
998,-3888.886
1,-424.645
998,-4703.505
999,1932.58
0,2325.979
998,-34.377
3,-48.404
3,318.578
0,3129.676
3,4970.889
0,2109.68
2,-826.875
998,2012.783
1,-3651.923
2,-270.226
999,-4621.349
999,-2704.488
3,218.252
1,-4223.257
0,-3478.049
1,-265.285
999,2435.61
0,4971.839
2,-99.806
998,2305.356
998,-333.79
1,-1946.783
999,2419.479
999,3410.221
1,-827.051
0,850.023
3,4215.478
3,4389.571
0,-4200.405
998,-1161.34
1,-1113.469
999,1987.75
3,3800.711
999,-1940.042
2,4954.696
3,2774.937
1,2517.331
999,791.51
1,4267.665
3,3999.621
0,-1320.687
1,4421.793
998,2346.216
999,-2652.672
2,4097.426
2,128.987
0,1894.955
0,-936.543
1,897.709
2,954.798
3,-4735.052
3,590.416
0,4795.74
2,2397.691
0,-570.948
999,-442.369
3,2923.665
1,-3317.832
2,-3617.415
3,409.17
0,1346.528
999,-2870.109
999,-3794.467
2,-3843.323
2,-4663.382
998,1835.451
998,-3613.47
3,1345.305
999,3336.029
999,3148.808
0,447.98
3,2814.437
2,3066.146
3,-3618.576
2,1137.291
998,-4057.497
999,4116.64
1,-2643.296
1,1700.485
999,-1183.944
2,542.348
999,-748.83
998,-3608.893
3,-797.736
2,-689.652
2,-1809.409
999,-1376.995
999,3726.719
1,4336.448
998,1859.937
999,-1231.594
998,-1456.539
999,2907.6
0,1502.759
1,-2881.804
3,3367.188
1,589.116
1,1445.965
999,748.716
998,4217.507
0,-2828.016
3,-4308.39
999,2450.787
3,-3610.342
2,120.71
999,-4770.968
2,1250.756
3,120.704
999,-1877.184
999,1010.279
0,3025.347
998,-4844.213
1,-4501.961
2,-1259.392
998,2175.97
999,1416.281
0,2211.566
1,1122.21
999,2090.405
998,-2932.669
1,3213.53
998,3888.541
998,4853.208
1,2317.827
3,-1954.458
0,892.09
998,3207.563
1,-2366.003
2,1435.784
998,-4417.915
0,-1426.482
2,-4893.52
998,4919.515
2,4968.057
2,4224.528
3,2559.49
0,4766.933
0,-365.413
1,4044.812
2,-93.843
0,2477.229
0,1434.426
3,-1517.442
3,1452.756
2,2781.192
998,-4270.75
3,-1350.738
3,-893.985
998,3232.663
2,-1569.244
3,2907.507
998,2680.576
1,-3554.915
999,1797.588
1,-2441.941
2,-3486.731
998,-4923.1
2,3806.998
2,-3855.5
3,2777.769
2,-3909.141
3,1249.414
998,318.74
1,-1139.602
0,2841.298
2,-1787.021
998,1868.331
3,-3524.278
0,-4320.447
998,-2386.005
0,714.239
1,2101.05
2,-1890.957
998,4635.414
1,4666.341
0,4305.713
3,-2966.306
999,-3482.104
2,-1530.276
3,-1427.666
3,-1680.404
999,-4661.308
999,-4567.36
2,3560.94
0,-771.186
1,-1363.195
3,-1216.422
0,702.181
2,1423.925
999,3673.167
999,-4861.424
0,-3376.871
998,1375.011
1,979.708
0,-3011.732
3,190.211
2,-2391.324
3,2554.872
998,-884.964
1,-114.152
1,-1262.661
999,-2977.252
1,-1496.375
999,-577.675
998,-2366.055
1,3546.927
0,-1542.641
3,-2296.795
2,-975.67
998,4294.947
3,2065.437
999,-2101.168
3,3844.531
2,4986.273
998,-4367.798
0,-4065.076
1,-1702.312
0,3326.057
0,-3315.62
3,2184.85
3,-3781.968
3,-1197.214
0,-527.039
1,-1076.81
3,4892.88
0,832.217
999,-3714.963
998,831.683
998,-3802.733
998,2276.939
0,-2582.954
999,-1312.249
1,-382.131
2,-1324.272
999,-4722.928
3,-4700.77
3,-2068.628
2,-2438.26
1,3849.92
999,2728.502
1,4764.88
2,4924.437
998,2961.833
3,4936.353
1,-2548.841
999,2626.607
998,4257.883
0,4299.76
999,-3855.147
998,-4625.3
0,1404.521
1,-4587.905
2,2419.997
2,1088.111
998,3157.934
1,1464.789
1,-2988.122
2,976.569
3,2830.918
2,4731.691
1,-2327.302
1,-4029.274
1,3309.713
3,-4561.792
999,-2000.279
0,1728.094
2,-2891.998
999,-381.882
999,-2551.494
0,-4992.777
2,4181.281
1,-777.867
999,2451.634
2,3641.078
999,3345.315
1,3050.933
0,2011.13
2,1178.362
999,-64.37
2,3728.04
1,2934.381
999,2892.914
3,-2920.835
0,-3640.507
0,-4225.651
0,-1429.666
3,-3689.432
1,353.937
0,4580.633
998,-3466.805
2,2961.562
3,3963.016
998,-4624.829
2,-37.451
2,-4280.88
3,890.597
1,-2235.323
2,-2953.833
998,4036.972
1,113.654
999,-4767.866
0,-1835.211
1,-309.193
3,-149.766
3,3555.96
998,-895.019
3,-1290.3
998,1531.309
0,-4726.058
0,-2809.268
3,-2833.021
1,-2896.67
999,-469.39
998,-4325.408
0,-4371.154
999,4677.708
1,131.627
3,3974.644
3,120.331
2,923.998
2,-1786.984
2,1178.854
1,3879.031
3,-2418.964
2,4548.15
999,-193.15
2,-3729.044
2,-3658.861
3,618.981
2,-3610.93
999,1542.024
999,1205.87
998,-3025.512
3,-4175.926
2,793.951
2,-1541.824
2,-396.018
0,-971.008
999,-2097.719
1,-3946.621
999,2743.079
3,-770.97
1,1689.709
3,-2975.243
998,-1410.925
0,3864.82
3,-1917.883
0,-4648.615
1,1322.064
2,2626.357
998,718.713
3,-916.229
3,2140.622
1,1511.261
2,1125.326
1,4917.2
0,-435.016
3,-739.115
998,-3206.842
2,3121.496
999,-3105.163
999,1633.312
1,-2779.084
2,-32.35
998,-2091.417
0,-2728.804
1,-1894.149
999,865.019
0,4059.775
998,1602.806
2,3526.879
1,-107.68
1,3039.07
999,2775.864
999,2611.624
998,1989.187
999,1360.803
0,-337.97
3,4917.901
3,-2405.371
0,-4312.718
999,3148.838
999,-1163.542
2,1818.782
999,455.421
998,278.21
1,3134.817
3,-4877.132
1,918.493
0,-298.227
3,-961.86
2,-4967.448
999,-4572.793
998,2590.602
998,-1599.916
0,3816.346
3,420.707
999,4499.075
3,-3949.434
998,-4005.57
1,1230.305
2,-4097.456
998,557.067
0,1083.048
2,-1259.226
3,2868.404
1,-2461.397
2,3797.657
999,-948.875
2,3406.13
2,-1870.429
3,-1809.735
0,-1333.824
1,1579.076
2,-3373.443
998,2629.292
2,-1428.998
2,4023.282
999,1780.596
0,4745.233
998,-2669.811
998,-1856.784
3,-4630.023
999,-4050.727
0,-3109.302
999,4679.354
2,-1472.57
999,857.598
998,-3270.024
998,-2249.405
1,-1994.447
999,-4299.517
2,-3232.392
999,1426.554
998,1770.384
3,-4604.769
1,4717.209
0,-3705.496
3,4555.406
999,6.381
1,931.656
2,-1209.419
0,2685.253
999,1090.684
998,4514.137
2,4606.03
0,4483.949
999,-1262.936
998,3808.273
2,2733.684
3,4408.939
998,-1559.559
1,3843.8
0,756.199
998,-400.403
1,-18.608
2,2058.734
2,-1425.904
999,-3241.173
1,3123.157
3,-964.348
998,2246.08
0,-1941.061
0,-3231.967
998,-628.54
3,-4783.312
2,-2439.631
3,-3167.461
2,-1789.088
2,-1116.665
999,2732.388
2,-278.277
3,1357.782
2,2282.976
999,121.467
2,-1910.809
2,-4700.6
998,-187.35
999,-819.288
3,3174.988
1,-4277.911
1,-3096.301
998,-3543.591
3,-4718.134
998,1623.145
998,3920.576
999,-2177.668
999,-1540.929
0,1754.871
0,1010.505
0,-686.641
3,726.942
2,-3535.808
1,-2502.395
3,2809.529
3,-1381.761
0,441.239
3,1950.549
3,2220.485
1,-2545.065
998,268.544
0,-3684.599
998,-638.491
1,2152.28
2,-2072.957
3,-408.225
2,-4185.525
0,4730.197
999,-1188.339
0,-950.001
3,602.748
999,3680.778
999,3613.53
1,3400.61
3,1021.455
0,-2315.25
3,-4952.542
2,1409.647
999,-1681.136
998,-4338.358
0,-3978.961
3,-4496.354
3,-4571.238
998,-2612.056
1,4370.068
3,-1973.93
998,1674.592
1,4430.91
0,-1606.247
2,4126.035
2,4267.141
2,4214.944
3,498.503
998,-534.337
999,3456.289
1,9.432
999,2055.749
3,1146.939
2,3618.646
998,-1008.458
1,-4873.657
998,2695.211
0,3567.351
999,331.169
998,628.477
1,-599.118
2,-4847.047
1,-23.645
2,-1843.88
2,2847.421
998,2628.521
999,464.74
0,-1122.447
1,204.94
1,-2886.573
2,-2634.793
3,-1789.182
2,-2014.841
998,1983.089
3,-76.504
2,3107.717
2,2842.61
2,-2871.589
0,-4760.654
999,161.664
1,1861.19
999,318.695
1,-55.233
1,-4866.204
998,-1699.187
998,3009.863
998,-1226.53
998,-633.281
999,4243.747
999,-3062.999
1,-2471.892
998,2059.698
2,2184.032
2,-4217.041
0,-1044.051
1,-1741.007
0,4583.545
998,815.646
999,4012.127
3,1704.192
3,-1427.76
2,-4726.695
0,2602.038
999,-3166.49
998,-1989.912
999,2173.948
3,-1694.065
0,-705.946
2,2954.602
998,628.105
0,4433.209
3,-758.899
2,4932.139
3,3523.013
999,1527.334
2,-3626.427
999,-1980.889
1,-2612.416
1,-2941.499
998,1724.257
999,2647.69
999,3241.048
2,576.018
3,3453.41
3,-4284.092
2,-1550.58
999,2667.526
3,4890.812
3,1656.39
0,-3496.222
998,-611.942
2,-2286.003
2,-4998.582
3,-232.074
1,253.389
0,-1073.273
3,2847.672
998,-2551.352
2,-2092.903
0,416.433
1,-93.299
1,2089.565
0,-2246.001
999,3047.664
3,2899.797
2,3129.284
1,-2869.379
1,4950.314
3,-3131.926
3,4303.956
999,-2746.301
2,-4870.589
3,1423.482
1,1154.284
0,-256
2,4176.797
2,686.883
1,4399.648
1,-2298.039
3,4806.126
998,1657.016
999,2306.832
2,3425.679
0,3645.203
999,-3435.241
999,-121.72
1,4560.836
1,-568.494
998,1698.883
998,-4508.243
999,4979.4
3,1066.677
1,1705.754
0,-2596.543
999,356.47
0,-2966.713
1,4485.584
3,-1561.068
3,-38.216
3,1456.174
2,4289.66
999,-3991.563
999,-1850.292
3,1573.122
999,-1623.944
998,-178.918
2,-3667.837
999,-1946.756
3,-3378.331
2,-3565.112
999,1791.44
999,1301.931
1,-347.693
998,3982.599
998,-4287.461
998,-528.249
999,4026.076
1,-2472.057
0,3659.778
0,-370.046
0,4505.626
998,4228.863
998,-2256.16
1,4045.929
3,-4780.56
3,-4943.305
2,-1533.327
3,1953.239
999,2683.542
0,347.013
998,1294.717
2,-4592.044
0,2461.666
2,1811.315
3,-3071.309
1,-4956.919
998,-2618.169
1,3363.989
999,4615.493
999,-2543.732
998,4617.541
3,-3277.148
0,-2311.346
2,1113.075
2,-281.743
999,-2643.59
998,3507.874
1,2347.082
998,-3263.94
1,-1232.466
1,4760.272
0,-2091.477
1,744.235
3,-2559.497
998,2173.408
998,513.229
2,-4130.094
3,2185.363
3,-2797.098
999,896.502
1,-4774.895
998,-539.728
999,80.76
1,-1596.748
0,-624.707
3,-1178.96
1,2733.472
0,-2907.859
998,-417.67
2,2631.487
998,1754.312
998,-1892.251
999,4579.915
2,780.893
999,-4401.231
3,3122.781
0,-1563.815
3,-3594.006
2,4243.657
0,4707.979
1,-3447.212
0,4514.428
998,-4559.528
3,-4901.792
3,4888.377
1,4921.781
3,-4532.532
999,2598.709
3,2828.473
998,2808.462
3,3228.284
0,2480.834
999,1122.395
2,-482.089
998,486.151
3,-4702.756
998,-2786.985
0,-2641.514
998,3876.973
3,-3635.086
999,462.056
0,2491.527
1,-3086.485
3,4575.984
0,2542.393
3,687.854
3,-3709.586
2,-596.659
1,-1507.645
2,584.137
2,-579.501
999,-487.538
3,2899.53
1,796.153
999,-1400.631
998,1120.237
3,-1772.043
1,-3973.861
2,-3612.283
2,4683.144
3,952.55
2,-4292.26
998,-1672.464
998,3978.818
998,3887.067
1,-2147.204
3,4148.168
1,386.369
998,-2619.586
998,-1239.375
999,1663.701
3,-1746.191
998,-2269.811
3,3678.39
3,4751.604
0,-635.272
0,-293.37
998,-1968.622
999,-4762.828
998,-180.415
2,3190.305
3,4093.389
998,3620.956
999,-108.485
0,-2761.396
1,-2770.361
1,-3506.717
0,4916.574
999,894.003
1,-1043.396
0,817.034
998,3244.748
1,963.278
1,-756.615
999,-258.698
998,2490.765
0,-2406.814
999,2970.924
998,-2017.753
999,-3566.697
999,91.637
998,-1256.263
0,-2853.538
0,1368.167
998,4503.838
2,-2100.602
2,-1697.71
2,4617.525
2,-4863.164
2,-3039.567
3,-3288.144
2,-937.856
1,4863.931
999,4889.723
999,-2004.451
1,-3500.402
1,3187.683
0,446.4
3,660.9
0,-79.901
998,-4483.368
3,2213.65
3,-319.062
998,-2799.983
3,-1529.989
999,-1654.418
0,-1542.238
2,4885.998
1,1028.752
998,4498.738
2,11.147
1,2243.726
999,-1091.487
998,1789.491
2,4446.589
0,1868.41
1,-684.64
998,551.552
1,1523.768
999,-3805.07
0,2736.861
1,477.6
3,-785.646
1,1136.334
998,-1218.255
998,1866.894
999,1223.595
3,-3807.275
999,-4419.983
0,4750.867
0,989.867
998,-1031.615
0,-2452.288
3,3806.917
998,2157.262
2,3434.407
1,-3581.273
1,-2512.996
3,-3361.304
998,2350.273
3,-4449.685
1,-2474.741
2,-1951.909
2,2484.164
0,-1930.341
998,2769.426
998,-417.2
1,-2721.748
998,1886.383
2,4249.848
3,3033.815
999,3759.731
3,-4813.292
0,1620.887
3,-356.522
0,-3548.797
0,2178.976
0,2918.889
1,-2685.51
998,-3317.82
999,-2807.886
0,2741.445
999,2769.523
0,-4815.266
998,2025.133
2,-4121.601
3,-198.738
1,2453.562
998,874.233
1,-3813.642
999,-1467.017
1,4503.299
3,-2701.345
2,-1601.041
1,3691.033
1,-3393.871
0,449.804
0,-1528.452
0,-4562.364
998,-3327.474
998,-1116.146
0,1473.398
3,1128.118
1,-4176.949
0,2712.47
0,-3910.958
3,-4657.202
1,-2031.41
998,-1636.955
2,1429.091
2,-2100.354
998,-292.205
0,675.087
998,-4633.359
999,2606.148
1,-1141.891
2,-1463.86
0,2172.542
3,-4560.595
999,4023.664
0,4985.783
2,-3570.399
2,1772.643
2,-2564.446
999,1498.046
999,503.746
1,1827.814
2,-4095.273
1,-4561.306
0,4713.994
3,-2988.938
1,4346.617
1,4731.221
998,-3135.519
0,3799.71
998,-2894.797
3,4926.255
3,-2627.355
0,-3214.7
998,-3089.392
1,3195.595
1,-1301.949
3,-2989.466
1,-3076.974
1,-583.896
998,1559.486
999,4693.556
998,51.311
2,-1220.587
3,-4947.605
0,4317.85
2,4559.197
2,-2642.968
0,-2450.27
2,-1136.701
998,3547.11
2,1827.168
1,-4448.797
998,-4635.869
3,-2092.049
3,1516.076
1,-3937.152
998,3475.229
999,3310.422
1,721.869
1,-4861.554
998,-4844.463
998,549.433
3,1367.121
1,1534.568
1,3113.042
0,3694.368
998,-247.315
999,1772.174
1,-164.503
2,439.682
3,333.076
998,4410.041
2,3068.737
0,3699.949
0,-3523.369
2,4457.494
0,162.978
2,3065.586
1,-1945.293
3,4100.069
3,-4216.489
3,3230.406
999,-1465.495
0,4707.484
998,-2216.924
2,2737.517
999,1275.379
998,3524.419
0,3899.425
999,3826.091
999,2142.417
1,-706.498
0,3672.93
998,-4273.808
999,-4363.52
999,-3853.935
0,-537.567
1,3081.769
0,1362.048
999,-1195.03
2,2196.837
999,-902.951
998,-4986.635
999,4016.591
999,-3194.554
2,2376.386
2,3759.886
999,-941.359
998,-3749.654
1,-67.94
999,-1735.164
999,-2763.144
0,-4536.206
0,-3226.326
998,-3083.304
1,-310.529
2,-2377.583
3,2202.071
0,-3031.666
998,-2666.489
998,470.34
0,-4688.67
0,4578.68
0,1479.425
998,3414.806
1,-3933.314
999,-818.954
999,2160.937
2,1578.491
3,3924.443
998,538.355
3,-864.905
0,4750.367
999,4802.794
3,-831.931
998,-3885.732
999,396.37
2,-2890.096
999,1643.632
2,-1439.831
3,-1040.061
1,4278.317
999,-315.868
999,4543.404
2,2940.77
1,-3605.678
3,2630.406
1,4914.937
999,-3744.233
0,-4324.329
1,-1740.072
1,437.693
998,-2494.004
998,-1685.823
999,-881.316
3,-2317.287
998,63.388
2,-1767.981
1,-532.967
2,3533.562
3,2531.705
998,-3089.878
1,-4456.949
3,-4052.379
0,-1614.887
0,3420.994
999,437.446
2,-4878.472
1,-115.834
998,3034.635
3,2777.707
998,2270.761
2,-2139.555
999,-2561.269
999,2269.01
2,-2424.132
1,68.467
998,-4632.388
998,4970.513
999,4791.777
1,-1116.338
1,-799.551
2,3055.992
0,-2173.268
998,2557.493
998,-4757.406
999,-4621.326
1,-1858.465
2,2303.756
1,-3082.382
3,-1784.44
999,3907.831
2,-2179.911
1,2601.514
1,-3870.66
998,3689.708
2,975.329
998,-2674.625
999,2662.116
999,-244.058
1,-3325.592
999,396.453
2,449.024
1,-1741.636
0,-1973.544
3,2393.099
0,1773.843
2,-3904.188
0,2823.661
3,-569.689
999,-5.551
998,4290.044
1,-1663.72
998,3272.253
2,-4720.301
3,31.392
2,-4114.027
0,-4482.521
1,-3651.47
998,502.493
998,-2411.554
999,4906.187
2,1799.537
998,577.23
3,-286.926
2,-1855.858
0,342.894
0,4547.205
999,-4933.381
2,-2863.205
999,-738.138
998,-2371.139
999,4369.507
2,4187.856
999,-3900.476
1,-2417.724
3,-2181.729
1,4514.092
0,-825.962
3,-1075.942
0,-402.67
1,-3258.836
1,1832.694
998,2478.305
998,-2276.57
999,-3472.033
3,-324.541
1,-934.155
998,-3033.718
1,3814.993
998,600.25
2,-859.563
1,2263.78
1,783.168
0,-3739.75
0,1387.888
999,-127.632
1,-564.495
998,-1285.972
1,1170.17
2,1481.129
999,-3472.444
3,-73.526
999,-847.098
999,-4472.303
3,-1629.517
999,2800.078
0,-3452.472
998,2562.014
2,-1559.767
1,3156.034
999,-2199.694
3,-1778.227
998,-1717.391
998,3488.23
0,286.931
3,780.766
1,-2070.503
1,2052.427
0,-2193.206
1,-941.561
0,4865.569
0,-1420.416
2,756.893
998,-4629.15
999,1765.121
3,3030.612
1,3478.731
999,1168.07
0,2817.13
1,1576
1,-3918.706
3,1917.465
998,1848.718
3,3496.463
3,-3564.865
1,-908.594
999,-1128.193
2,4829.265
0,-3685.047
3,-3226.603
3,-4427.199
2,-1268.492
998,2521.661
0,-3326.114
998,-1801.536
2,-948.769
999,-1885.763
3,-435.552
2,-521.859
3,4265.41
2,-3534.819
0,-2520.268
3,35.742
2,-2037.742
2,-82.021
999,-4602.903
2,1140.705
1,-1323.289
2,-4025.134
998,1660.207
999,2552.031
0,-2645.161
2,-1384.73
3,1157.914
0,-2563.465
998,4719.385
1,-1671.973
1,3004.209
0,3368.515
1,-2610.853
3,-1874.66
1,-2251.547
2,-1891.995
0,3438.645
999,1826.074
0,1948.221
0,-2505.569
999,-2633.272
3,-936.893
3,47.254
2,3629.616
2,-4207.296
998,-4565.65
0,4128.036
2,3645.181
999,2172.119
2,-4440.565
999,-3307.307
999,-2025.208
998,-2484.052
1,1283.379
0,-2922.748
2,-943.183
998,-4931.775
999,3769.517
999,2641.091
2,-4443.733
0,1190.804
3,-3787.79
0,1692.953
2,-2432.323
998,3310.646
999,1842.632
2,-3467.393
2,-2897.097
1,3353.678
998,-1459.228
999,4932.819
2,2277.608
3,1316.147
3,494.724
999,-4389.929
999,4038.452
999,-12.888
0,2359.098
998,339.98
3,-3572.821
0,-3703.058
2,-1772.828
3,4969.145
3,-2657.719
3,3721.491
0,-2151.616
0,-4476.911
2,-4184.018
0,-4376.476
0,1520.139
2,-1116.981
1,273.239
999,-923.148
998,3103.73
3,-2444.626
1,2067.404
1,-4045.001
3,2268.721
2,4168.321
1,-33.017
998,4016.756
0,-3014.762
999,-2976.979
1,901.411
999,4572.632
998,469.19
1,540.245
998,1220.928
0,2073.112
2,-3553.681
998,2250.495
2,3379.085
1,-4051.351
2,-2228.741
2,-3788.796
0,3698.336
3,883.406
3,-91.003
1,653.355
0,-4969.3
999,1778.248
1,-3419.754
998,803.786
2,1610.576
999,-4950.559
999,2717.613
3,-1390.636
2,2630.792
2,714.981
3,714.593
1,-3844.33
998,-874.341
1,558.76
2,-3486.78
998,-1949.641
0,3422.312
0,-392.047
2,4072.467
999,2905.35
2,2753.104
999,4311.844
998,1661.245
999,-1156.687
999,4742.478
1,-2949.597
999,-2870.764
1,-2330.072
999,-2739.884
999,-4752.695
1,-1354.807
0,-2073.498
1,-192.428
998,1065.078
0,4367.998
1,773.868
2,-4337.963
3,-4365.561
0,2151.531
1,-3944.841
998,3584.487
0,-3719.692
3,-2852.534
3,-4941.222
999,-2017.75
0,129.774
999,1987.07
0,934.73
3,-2502.82
3,2961.927
2,-847.442
3,766.017
0,-1484.651
1,2934.683
998,-2497.877
2,2477.876
2,-2613.654
1,1576.127
3,-4137.147
999,-2160.189
999,2195.296
1,-4107.452
1,-317.448
0,-2536.708
1,-4291.858
998,-4036.714
3,-1677.207
1,-1320.019
3,700.962
1,1628.887
2,3106.403
3,-2599.075
1,1717.892
999,-3347.434
0,3403.497
3,272.298
1,-533.613
999,3298.7
999,4639.888
0,-3169.127
998,-4085.635
0,3175.266
2,1509.315
2,691.504
999,-676.85
3,-3536.187
0,-1973.47
1,4939.336
998,-4264.928
2,4132.591
999,919.528
998,4654.475
2,4029.082
999,2352.246
998,-33.298
999,4533.103
0,3182.335
999,-3705.051
1,-1860.861
3,-785.098
2,4721.509
0,-3185.594
2,-3260.851
2,-1863.951
998,-3226.362
2,-2122.873
2,-2098.901
2,-4735.802
0,-4994.872
1,2276.727
1,-4287.977
3,2750.439
2,1942.768
3,151.539
1,882.238
3,-2666.104
2,2937.277
1,4153.972
998,-3692.172
3,-2135.924
2,-3984.603
1,-3861.717
1,-4091.775
1,-4896.031
3,1601.186
3,1914.927
0,-1273.277
998,-395.332
998,-3113.555
998,-418.895
3,1575.557
3,-735.768
2,4310.944
3,4103.043
1,-3264.302
2,1931.097
2,12.111
999,-441.557
3,1287.224
2,1976.788
0,786.031
1,-2014.906
999,-2377.026
998,-4650.143
0,-4883.232
2,-75.956
0,-3226.864
1,770.977
3,2612.953
2,4772.721
999,3277.049
0,460.596
1,1729.458
1,3821.412
3,-1356.701
2,-3452.014
1,-4366.803
3,-3530.37
0,3915.257
3,-4593.666
2,2723.973
998,-4998.408
3,204.771
2,-764.477
1,-4053.514
1,1790.226
2,-3570.681
1,3561.091
3,4653.532
1,2579.715
1,-4287.405
999,2817.531
0,-2859.498
998,3582.119
999,2762.144
0,3467.765
2,-4321.697
2,2103.134
0,1210.99
3,381.73
3,-1755.583
999,-813.428
998,2980.468
2,-1854.927
0,4869.112
1,1469.884
998,-4717.384
3,4169.364
2,2337.232
3,1820.332
1,-4457.894
998,-3828.607
999,-626.938
1,3682.979
999,-732.45
0,-3129.687
0,4414.898
2,-3327.535
999,601.034
999,-2670.047
3,-3954.188
2,-1581.246
999,-534.614
0,3962.798
1,4333.319
3,1393.985
2,2582.382
999,2704.69
3,4798.125
2,-518.798
999,-288.655
1,-2307.529
0,1162.042
3,174.003
999,-2854.208
3,540.289
0,3629.539
998,-3824.723
2,-1664.88
0,4904.785
998,-2906.324
998,1534.988
1,-451.573
0,-1906.159
1,-2139.681
2,-3267.364
0,-2454.315
3,-1059.327
2,-3518.56
998,3621.633
0,2446.05
999,3577.753
0,176.094
998,-1250.627
998,-251.997
0,4267.009
1,-3518.411
0,4793.682
1,-4189.819
2,-1473.656
999,2525.764
1,-2851.107
3,2206.465
998,3516.643
999,-4135.632
998,4246.603
2,4376.315
2,3594.941
998,-4394.612
999,-1685.426
0,132.25
998,3118.381
